task,vri_id,mi_number,mi_modification,mi_manufactureYear,mi_Owner_name,org_title,mitypeTitle,mitypeType,mitypeNumber,vriType,result_doc_type,result_docnum,mitypeURL
"Манометры, поверенные в ЦАГИ",1115823433,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1115823434,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1115834662,119598,ЭКМ-1...,,,ФГУП ...,Маном...,ЭКМ-1...,4041-74,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",1115874145,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1115874146,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1115874147,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1115874148,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1115874149,146382,"МП, В...",,,ФГУП ...,Маном...,"МП, В...",53902-13,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/366289
"Манометры, поверенные в ЦАГИ",1115880042,41570,МО и ВО,,,ФГУП ...,Маном...,МО и ВО,20680-07,Без статуса,Извещение о непригодности,,https://fgis.gost.ru/fundmetrology/registry/4/items/323270
"Манометры, поверенные в ЦАГИ",1115885322,2398430,ОБМ1-...,,,ФГУП ...,Маном...,ОБМ1-...,1778-63,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/318127
"Манометры, поверенные в ЦАГИ",1115935653,477303,ЭкМ (...,,,ФГУП ...,Маном...,"ЭкМ, ...",36003-07,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/345273
"Манометры, поверенные в ЦАГИ",1115942662,33/10,МП3-У...,,,ФГУП ...,Маном...,МП3-У...,10135-88,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",1115942663,33/11,МП3-У...,,,ФГУП ...,Маном...,МП3-У...,10135-88,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",1115944331,2276960,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1115944332,067505,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1115944333,234941,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1115986725,2865936,АМУ-1...,,,ФГУП ...,Маном...,АМУ-1...,3772-73,Без статуса,Извещение о непригодности,,https://fgis.gost.ru/fundmetrology/registry/4/items/347326
"Манометры, поверенные в ЦАГИ",1115986726,50482,АМУ-1...,,,ФГУП ...,Маном...,АМУ-1...,3772-73,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/347326
"Манометры, поверенные в ЦАГИ",1115995125,128-42,МП3-У...,,,ФГУП ...,Маном...,МП3-У...,10135-88,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",1116026615,331143,"МП, В...",,,ФГУП ...,Маном...,"МП, В...",53902-13,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/366289
"Манометры, поверенные в ЦАГИ",1116026616,326280,"МП, В...",,,ФГУП ...,Маном...,"МП, В...",53902-13,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/366289
"Манометры, поверенные в ЦАГИ",1116037376,93647,ЭКМ-1...,,,ФГУП ...,Маном...,ЭКМ-1...,4041-74,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",1116037377,246066,ЭКМ-1...,,,ФГУП ...,Маном...,ЭКМ-1...,4041-74,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",1116037378,110944,ЭКМ-1...,,,ФГУП ...,Маном...,ЭКМ-1...,4041-74,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",1116045986,7.431,МТ,,,ФГУП ...,Маном...,МТ,3383-72,Без статуса,Извещение о непригодности,,https://fgis.gost.ru/fundmetrology/registry/4/items/342541
"Манометры, поверенные в ЦАГИ",1116096404,228132,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1116096405,208969,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1116104971,428557,"ТМ, Т...",,,ФГУП ...,Маном...,"ТМ, Т...",25913-03,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/331772
"Манометры, поверенные в ЦАГИ",1116104972,353249,МП3-У...,,,ФГУП ...,Маном...,МП3-У...,10135-88,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/304273
"Манометры, поверенные в ЦАГИ",1116104973,2178191,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1116148227,552912,ЭКМ-1...,,,ФГУП ...,Маном...,ЭКМ-1...,4041-74,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",1116148228,41172,ЭКМ-1...,,,ФГУП ...,Маном...,ЭКМ-1...,4041-74,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/350545
"Манометры, поверенные в ЦАГИ",1116148240,1080372,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1116179716,134116,"МП, В...",,,ФГУП ...,Маном...,"МП, В...",53902-13,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/366289
"Манометры, поверенные в ЦАГИ",1116179717,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1116179718,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1116179719,00204...,ДМ 05...,,,ФГУП ...,Маном...,ДМ 05...,47013-14,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/358186
"Манометры, поверенные в ЦАГИ",1116199787,2160869,ОБМ1-...,,,ФГУП ...,Маном...,ОБМ1-...,1784-63,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",1116199788,1987781,ОБМ1-...,,,ФГУП ...,Маном...,ОБМ1-...,1784-63,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",1116239045,28525,МО и ВО,,,ФГУП ...,Маном...,МО и ВО,20680-07,Без статуса,Извещение о непригодности,П.5.3...,https://fgis.gost.ru/fundmetrology/registry/4/items/323270
"Манометры, поверенные в ЦАГИ",1116239046,27686,МО и ВО,,,ФГУП ...,Маном...,МО и ВО,20680-07,Без статуса,Извещение о непригодности,П.5.3...,https://fgis.gost.ru/fundmetrology/registry/4/items/323270
"Манометры, поверенные в ЦАГИ",1116242232,1549362,МТП-1...,,,ФГУП ...,Маном...,МТП-1...,3255-72,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/340926
"Манометры, поверенные в ЦАГИ",1116242233,1592150,ОБМ1-...,,,ФГУП ...,Маном...,ОБМ1-...,1784-63,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
"Манометры, поверенные в ЦАГИ",1116242234,808859,ОБМ1-...,,,ФГУП ...,Маном...,ОБМ1-...,1784-63,Без статуса,Извещение о непригодности,б/н,https://fgis.gost.ru/fundmetrology/registry/4/items/318216
